"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"cluster";"genes";"signal"
"Spef16";6,85515746441811e-07;2,04570742896414;0,114;0,019;0,0139913763848774;"EE";"Spef1";"Downregulated_yMB"
"Clpx6";6,89045613225244e-07;0,986162838831012;0,295;0,1;0,0140634209659272;"EE";"Clpx";"Downregulated_yMB"
"Sfxn24";6,89582414681469e-07;0,777124240811089;0,159;0,035;0,0140743770836488;"EE";"Sfxn2";"Downregulated_yMB"
"Lats16";6,91049127095806e-07;0,563912763775998;0,341;0,123;0,0141043126840254;"EE";"Lats1";"Downregulated_yMB"
"Zufsp6";6,99878679784412e-07;0,252304503553287;0,148;0,031;0,0142845238543999;"EE";"Zufsp";"Downregulated_yMB"
"Whsc17";7,00948530808033e-07;0,286364829768273;0,352;0,126;0,014306359513792;"EE";"Whsc1";"Downregulated_yMB"
"Per26";7,02941830125066e-07;1,97616040426307;0,114;0,019;0,0143470427528526;"EE";"Per2";"Downregulated_yMB"
"Ankrd408";7,0444071066397e-07;1,14049898227136;0,318;0,112;0,0143776349046516;"EE";"Ankrd40";"Downregulated_yMB"
"Mro4";7,04671415167043e-07;1,20369370677682;0,102;0,015;0,0143823435835593;"EE";"Mro";"Downregulated_yMB"
"Ffar1";7,14041190315347e-07;1,83185738325427;0,136;0,027;0,0145735806943362;"EE";"Ffar1";"Downregulated_yMB"
"Zfp9488";7,14795508950995e-07;1,592054040541;0,114;0,019;0,0145889763376898;"EE";"Zfp948";"Downregulated_yMB"
"Hacd35";7,21963565076131e-07;0,655719536254266;0,295;0,102;0,0147352763632038;"EE";"Hacd3";"Downregulated_yMB"
"Adgb";7,26841657324033e-07;2,03798597447314;0,114;0,019;0,0148348382259835;"EE";"Adgb";"Downregulated_yMB"
"Zfp6466";7,50659797308883e-07;1,27739475635922;0,193;0,051;0,0153209664630743;"EE";"Zfp646";"Downregulated_yMB"
"Psat14";7,54306057713527e-07;1,3896286826541;0,125;0,023;0,0153953866379331;"EE";"Psat1";"Downregulated_yMB"
"Tjap17";7,54826138566309e-07;1,06191433949647;0,148;0,031;0,0154060014881384;"EE";"Tjap1";"Downregulated_yMB"
"Kdm2b8";7,56782293771145e-07;1,07530665853763;0,136;0,027;0,0154459266158691;"EE";"Kdm2b";"Downregulated_yMB"
"A830010M20Rik2";7,64165101811983e-07;1,28982367971904;0,114;0,019;0,0155966097279826;"EE";"A830010M20Rik";"Downregulated_yMB"
"Mkln17";7,66951358963356e-07;0,69817613300081;0,443;0,182;0,0156534772364421;"EE";"Mkln1";"Downregulated_yMB"
"Rassf45";7,67695741177912e-07;0,551806958949708;0,193;0,05;0,0156686700774412;"EE";"Rassf4";"Downregulated_yMB"
"Pin16";7,69281541502814e-07;1,38562564219036;0,261;0,083;0,0157010362620724;"EE";"Pin1";"Downregulated_yMB"
"Ric8b6";7,70518789252225e-07;0,634885464936322;0,148;0,031;0,0157262884886379;"EE";"Ric8b";"Downregulated_yMB"
"Apbb26";7,75149825118381e-07;0,703580056829912;0,284;0,096;0,0158208079306662;"EE";"Apbb2";"Downregulated_yMB"
"Lrba8";7,75489427473562e-07;0,605421490891572;0,375;0,146;0,0158277392147354;"EE";"Lrba";"Downregulated_yMB"
"Metap1d8";7,75597334655707e-07;0,714283983899958;0,205;0,056;0,015829941600323;"EE";"Metap1d";"Downregulated_yMB"
"N6amt17";7,80744783483675e-07;1,22006177789699;0,193;0,051;0,0159350010309018;"EE";"N6amt1";"Downregulated_yMB"
"Pola15";7,90141744752485e-07;1,40896763197915;0,125;0,023;0,0161267930103982;"EE";"Pola1";"Downregulated_yMB"
"Vrk36";7,93049696630929e-07;0,706717886017816;0,25;0,077;0,0161861443082373;"EE";"Vrk3";"Downregulated_yMB"
"Unc93b17";7,99944010510301e-07;1,41563542365607;0,182;0,046;0,0163268572545152;"EE";"Unc93b1";"Downregulated_yMB"
"Stim18";8,0048345709817e-07;0,703051240655002;0,284;0,093;0,0163378673593737;"EE";"Stim1";"Downregulated_yMB"
"Tmem1175";8,02447280748774e-07;1,70017711302778;0,125;0,023;0,0163779490000825;"EE";"Tmem117";"Downregulated_yMB"
"Ift813";8,08669064614356e-07;1,66948620602787;0,125;0,023;0,016504935608779;"EE";"Ift81";"Downregulated_yMB"
"Plekhm37";8,13917512977215e-07;0,308763364599449;0,148;0,031;0,016612056439865;"EE";"Plekhm3";"Downregulated_yMB"
"Fto5";8,19185947178932e-07;0,516571851938667;0,227;0,066;0,016719585181922;"EE";"Fto";"Downregulated_yMB"
"Chd37";8,1998997254936e-07;0,282721629804195;0,455;0,187;0,0167359953397324;"EE";"Chd3";"Downregulated_yMB"
"Pias27";8,23327689742487e-07;0,705805164228878;0,227;0,066;0,0168041181476442;"EE";"Pias2";"Downregulated_yMB"
"Zfp6065";8,23632542573012e-07;1,04926392545469;0,114;0,019;0,0168103401939152;"EE";"Zfp606";"Downregulated_yMB"
"Zdhhc112";8,27614448576993e-07;1,71172575063134;0,125;0,023;0,0168916108954564;"EE";"Zdhhc1";"Downregulated_yMB"
"Ccdc1174";8,30508752422438e-07;0,811097041467899;0,114;0,019;0,016950683636942;"EE";"Ccdc117";"Downregulated_yMB"
"Rabep17";8,35142672268014e-07;0,427622546091956;0,341;0,123;0,0170452619409902;"EE";"Rabep1";"Downregulated_yMB"
"Lrp68";8,42829237441856e-07;0,622512921993362;0,318;0,114;0,0172021447361883;"EE";"Lrp6";"Downregulated_yMB"
"Rcor17";8,47209093233642e-07;0,650200017521842;0,33;0,118;0,0172915375928986;"EE";"Rcor1";"Downregulated_yMB"
"Ranbp97";8,48274237191939e-07;0,804367478875665;0,25;0,079;0,0173132771810875;"EE";"Ranbp9";"Downregulated_yMB"
"Per16";8,53161483901356e-07;0,784856301047842;0,318;0,114;0,0174130258864267;"EE";"Per1";"Downregulated_yMB"
"Mau28";8,59008449037649e-07;0,357403271598126;0,295;0,1;0,0175323624448584;"EE";"Mau2";"Downregulated_yMB"
"Cyb561d27";8,62148190452463e-07;1,12543460401598;0,136;0,027;0,0175964445671348;"EE";"Cyb561d2";"Downregulated_yMB"
"Fam105a2";8,68398377882753e-07;1,38835761074086;0,136;0,027;0,017724010892587;"EE";"Fam105a";"Downregulated_yMB"
"Mafg8";8,72588353797421e-07;0,238806439406987;0,261;0,081;0,0178095283010054;"EE";"Mafg";"Downregulated_yMB"
"Tcf128";8,7840158836217e-07;0,198126896612468;0,386;0,146;0,0179281764184719;"EE";"Tcf12";"Downregulated_yMB"
"Kmt2e8";8,85074951206028e-07;0,575396066698123;0,511;0,229;0,018064379754115;"EE";"Kmt2e";"Downregulated_yMB"
"Zfp7107";8,89505165089219e-07;0,681535850224078;0,148;0,031;0,018154800419471;"EE";"Zfp710";"Downregulated_yMB"
"Atp6v1a8";8,9731817221937e-07;0,343198523495823;0,341;0,125;0,0183142638949973;"EE";"Atp6v1a";"Downregulated_yMB"
"Ypel27";9,00943934376959e-07;1,16172299313768;0,239;0,073;0,0183882657006337;"EE";"Ypel2";"Downregulated_yMB"
"Hspa134";9,04224473855342e-07;0,406260847576151;0,193;0,05;0,0184552215113875;"EE";"Hspa13";"Downregulated_yMB"
"Cse1l7";9,08038623626719e-07;1,17648630608823;0,193;0,051;0,0185330683082213;"EE";"Cse1l";"Downregulated_yMB"
"Baz2a7";9,10579882577753e-07;0,728650438125168;0,386;0,152;0,0185849354034119;"EE";"Baz2a";"Downregulated_yMB"
"Nedd48";9,13290449936294e-07;0,958719986029755;0,591;0,304;0,0186402580831998;"EE";"Nedd4";"Downregulated_yMB"
"Mid27";9,19585843425854e-07;2,06665341074228;0,148;0,033;0,0187687470643217;"EE";"Mid2";"Downregulated_yMB"
"Nek17";9,21824576802923e-07;1,36993938565291;0,125;0,023;0,0188144396125477;"EE";"Nek1";"Downregulated_yMB"
"Sin3a5";9,28519441671336e-07;0,901934060446715;0,193;0,051;0,018951081804512;"EE";"Sin3a";"Downregulated_yMB"
"Rom14";9,29752951413102e-07;1,75063779889744;0,091;0,012;0,0189762577383414;"EE";"Rom1";"Downregulated_yMB"
"Ap3b2";9,31242751680908e-07;1,40867645601942;0,182;0,047;0,0190066645618073;"EE";"Ap3b2";"Downregulated_yMB"
"Ccser16";9,3333430467771e-07;0,979174636014236;0,205;0,057;0,0190493531584721;"EE";"Ccser1";"Downregulated_yMB"
"Sgms17";9,35162615704386e-07;0,579256745999537;0,307;0,107;0,0190866689865265;"EE";"Sgms1";"Downregulated_yMB"
"Cdkal13";9,35255572689109e-07;0,598759801799391;0,193;0,05;0,0190885662385847;"EE";"Cdkal1";"Downregulated_yMB"
"Gbp83";9,39333327499587e-07;0,1931815316061;0,148;0,031;0,0191717932142666;"EE";"Gbp8";"Downregulated_yMB"
"Them63";9,48137338268937e-07;2,71220755279564;0,091;0,012;0,019351483074069;"EE";"Them6";"Downregulated_yMB"
"Muc47";9,48793827682323e-07;1,46980117774264;0,216;0,064;0,0193648820229962;"EE";"Muc4";"Downregulated_yMB"
"Gstt17";9,53013542908055e-07;0,969166976890833;0,489;0,244;0,0194510064107534;"EE";"Gstt1";"Downregulated_yMB"
"Tor1b7";9,53662551755786e-07;0,984682022071104;0,216;0,064;0,0194642526813356;"EE";"Tor1b";"Downregulated_yMB"
"Eri36";9,54739748547932e-07;1,00361927989876;0,239;0,073;0,0194862382678633;"EE";"Eri3";"Downregulated_yMB"
"Mcoln16";9,72720957844108e-07;0,622787783190074;0,125;0,023;0,0198532347495982;"EE";"Mcoln1";"Downregulated_yMB"
"Dnm25";9,73133270998708e-07;0,998317104182113;0,5;0,225;0,0198616500610836;"EE";"Dnm2";"Downregulated_yMB"
"Akap117";9,7793598101108e-07;0,942163193550663;0,364;0,138;0,0199596733724361;"EE";"Akap11";"Downregulated_yMB"
"Cdc738";9,80911477949513e-07;0,116025428031401;0,318;0,111;0,0200204032649496;"EE";"Cdc73";"Downregulated_yMB"
"Qdpr4";9,8159563844143e-07;0,792128409835543;0,568;0,294;0,0200343669805896;"EE";"Qdpr";"Downregulated_yMB"
"Grcc107";9,81669413177709e-07;0,781430063094687;0,227;0,066;0,020035872722957;"EE";"Grcc10";"Downregulated_yMB"
"Gm64835";9,82111251447135e-07;0,619695893558555;0,273;0,089;0,020044890642036;"EE";"Gm6483";"Downregulated_yMB"
"Kiz6";9,95352285910086e-07;0,695870656751589;0,125;0,023;0,0203151401554249;"EE";"Kiz";"Downregulated_yMB"
"Aars25";9,95642284803131e-07;2,39028600418136;0,091;0,012;0,0203210590328319;"EE";"Aars2";"Downregulated_yMB"
"Rpap15";9,9578181487926e-07;0,702709104605392;0,136;0,027;0,0203239068416857;"EE";"Rpap1";"Downregulated_yMB"
"Trp53inp27";1,00261685703304e-06;0,520230391255344;0,364;0,136;0,0204634100520444;"EE";"Trp53inp2";"Downregulated_yMB"
"Traf36";1,00437622435036e-06;0,621292994847841;0,182;0,046;0,0204993187389909;"EE";"Traf3";"Downregulated_yMB"
"Zfp7077";1,0054143958177e-06;1,84156650243526;0,091;0,012;0,0205205078186394;"EE";"Zfp707";"Downregulated_yMB"
"Spire26";1,00809692938108e-06;1,25782573885235;0,159;0,037;0,0205752583286678;"EE";"Spire2";"Downregulated_yMB"
"Kctd126";1,01388474038976e-06;0,769712070581708;0,443;0,195;0,0206933875513551;"EE";"Kctd12";"Downregulated_yMB"
"Fam189a27";1,01527879553113e-06;2,47915733879491;0,091;0,012;0,0207218402167903;"EE";"Fam189a2";"Downregulated_yMB"
"Ufsp26";1,01911910474577e-06;0,75707817810829;0,273;0,088;0,0208002209278612;"EE";"Ufsp2";"Downregulated_yMB"
"Ep3007";1,01936087040181e-06;0,40454086710301;0,33;0,119;0,020805155364901;"EE";"Ep300";"Downregulated_yMB"
"Oasl26";1,02104059657326e-06;0,901600582068111;0,159;0,037;0,0208394385760602;"EE";"Oasl2";"Downregulated_yMB"
"1110002L01Rik2";1,02523631874151e-06;1,85760085377692;0,091;0,012;0,0209250732655142;"EE";"1110002L01Rik";"Downregulated_yMB"
"Gm14964";1,02523631874151e-06;2,49661530700174;0,091;0,012;0,0209250732655142;"EE";"Gm14964";"Downregulated_yMB"
"Snhg97";1,02798394977243e-06;1,44163855305964;0,182;0,046;0,0209811524148554;"EE";"Snhg9";"Downregulated_yMB"
"Phf37";1,03203394852066e-06;0,899886155130807;0,466;0,211;0,0210638128893066;"EE";"Phf3";"Downregulated_yMB"
"Ywhag8";1,05044350562847e-06;1,369940016669;0,295;0,106;0,0214395519498771;"EE";"Ywhag";"Downregulated_yMB"
"Ubp16";1,05924321100557e-06;0,650058990924989;0,318;0,114;0,0216191539366236;"EE";"Ubp1";"Downregulated_yMB"
"Lrp106";1,0614412933653e-06;0,134872820580034;0,432;0,172;0,0216640167975858;"EE";"Lrp10";"Downregulated_yMB"
"Sh3glb28";1,06480880498928e-06;0,824700091006419;0,216;0,062;0,0217327477098312;"EE";"Sh3glb2";"Downregulated_yMB"
"Mafk8";1,08583599221036e-06;0,82005393489887;0,352;0,136;0,0221619126010135;"EE";"Mafk";"Downregulated_yMB"
"Tmem50b6";1,0864120068705e-06;1,06883167694386;0,17;0,042;0,022173669060227;"EE";"Tmem50b";"Downregulated_yMB"
"Rapgef16";1,08731954567555e-06;1,70626453591802;0,148;0,033;0,022192191927238;"EE";"Rapgef1";"Downregulated_yMB"
"Cmip5";1,10586293321619e-06;0,730568515794129;0,625;0,336;0,0225706624669424;"EE";"Cmip";"Downregulated_yMB"
"Capn78";1,11532039435941e-06;0,375764973600843;0,193;0,051;0,0227636892488756;"EE";"Capn7";"Downregulated_yMB"
"Sgpp25";1,12448517195785e-06;1,49608601533268;0,239;0,073;0,0229507423596597;"EE";"Sgpp2";"Downregulated_yMB"
"Tmem106b7";1,15203898791645e-06;0,517869517329764;0,216;0,061;0,0235131157433747;"EE";"Tmem106b";"Downregulated_yMB"
"Gnptg7";1,15675556223878e-06;0,721104547200094;0,307;0,11;0,0236093810252936;"EE";"Gnptg";"Downregulated_yMB"
"Mia6";1,16355153582561e-06;0,984477455383996;0,091;0,012;0,0237480868462006;"EE";"Mia";"Downregulated_yMB"
"Irf17";1,16983637409013e-06;0,432612813285066;0,364;0,138;0,0238763603951796;"EE";"Irf1";"Downregulated_yMB"
"Rwdd4a7";1,17994166312683e-06;1,00612185530131;0,205;0,057;0,0240826093444185;"EE";"Rwdd4a";"Downregulated_yMB"
"Lgals85";1,18485655672819e-06;1,23939470609807;0,273;0,092;0,0241829223228224;"EE";"Lgals8";"Downregulated_yMB"
"Apc7";1,18930828154555e-06;0,102085573987235;0,386;0,146;0,0242737820263448;"EE";"Apc";"Downregulated_yMB"
"Pirt1";1,19842417250072e-06;1,16065587862805;0,193;0,051;0,0244598373607397;"EE";"Pirt";"Downregulated_yMB"
"Dqx18";1,20438138987442e-06;1,58081642843007;0,193;0,053;0,024581424167337;"EE";"Dqx1";"Downregulated_yMB"
"Rffl5";1,20456842701048e-06;0,465567866950497;0,159;0,037;0,0245852415952839;"EE";"Rffl";"Downregulated_yMB"
"N4bp16";1,20491284674147e-06;0,325205007130777;0,33;0,117;0,0245922712019934;"EE";"N4bp1";"Downregulated_yMB"
"Prpf40b5";1,2213917682107e-06;1,11487739485402;0,091;0,012;0,0249286059891805;"EE";"Prpf40b";"Downregulated_yMB"
"Kif19a1";1,2332871708051e-06;0,813964736148683;0,091;0,012;0,025171391156132;"EE";"Kif19a";"Downregulated_yMB"
"Ets26";1,24124466607975e-06;1,09299880690481;0,477;0,225;0,0253338036346876;"EE";"Ets2";"Downregulated_yMB"
"Usp6nl6";1,24449734110204e-06;0,243105479728845;0,216;0,061;0,0254001907318926;"EE";"Usp6nl";"Downregulated_yMB"
"Zmynd87";1,24621412879116e-06;0,361064629203518;0,364;0,136;0,0254352303686275;"EE";"Zmynd8";"Downregulated_yMB"
"Arel15";1,25219029176182e-06;1,88253418315458;0,136;0,028;0,0255572038548586;"EE";"Arel1";"Downregulated_yMB"
"Nckipsd2";1,25741320395813e-06;0,552627220259299;0,091;0,012;0,0256638034927854;"EE";"Nckipsd";"Downregulated_yMB"
"Iars26";1,26181848427171e-06;0,517310133533895;0,261;0,083;0,0257537152639856;"EE";"Iars2";"Downregulated_yMB"
"Epb41l57";1,26938317370717e-06;1,00344169819636;0,227;0,069;0,0259081105753634;"EE";"Epb41l5";"Downregulated_yMB"
"Hnf1a6";1,27007928586809e-06;0,715699052284063;0,17;0,042;0,0259223182245676;"EE";"Hnf1a";"Downregulated_yMB"
"Atg2b7";1,27770887459215e-06;0,9121836754355;0,17;0,042;0,0260780381304258;"EE";"Atg2b";"Downregulated_yMB"
"Ralbp16";1,28732145458017e-06;0,78500869024233;0,5;0,226;0,0262742308879812;"EE";"Ralbp1";"Downregulated_yMB"
"Scmh15";1,28782796829819e-06;1,46691059857464;0,136;0,028;0,0262845688329661;"EE";"Scmh1";"Downregulated_yMB"
"Tor3a5";1,28816293318922e-06;0,764384207453939;0,227;0,069;0,026291405466392;"EE";"Tor3a";"Downregulated_yMB"
"Mfsd110";1,29110440097044e-06;0,643795652632663;0,205;0,057;0,0263514408238066;"EE";"Mfsd1";"Downregulated_yMB"
"Trappc116";1,31381009554999e-06;1,84918767170626;0,182;0,047;0,0268148640501752;"EE";"Trappc11";"Downregulated_yMB"
"Ddx237";1,32567221362787e-06;0,939806189841581;0,205;0,057;0,0270569698801447;"EE";"Ddx23";"Downregulated_yMB"
"Nenf5";1,32698364006255e-06;0,555510822590242;0,398;0,161;0,0270837360936766;"EE";"Nenf";"Downregulated_yMB"
"Foxp18";1,33707943310508e-06;0,657260141916651;0,466;0,21;0,0272897912296748;"EE";"Foxp1";"Downregulated_yMB"
"Braf7";1,34484609714938e-06;0,503731421385208;0,273;0,091;0,0274483088428188;"EE";"Braf";"Downregulated_yMB"
"Pcif15";1,3539580513985e-06;1,12632358999684;0,295;0,104;0,0276342838290434;"EE";"Pcif1";"Downregulated_yMB"
"Slu75";1,35627708976172e-06;1,01308618394059;0,273;0,092;0,0276816154020366;"EE";"Slu7";"Downregulated_yMB"
"Drosha8";1,35834301848232e-06;0,200171155665712;0,159;0,037;0,0277237810072241;"EE";"Drosha";"Downregulated_yMB"
"Lrrc494";1,36198721695898e-06;1,83263229250383;0,102;0,016;0,0277981590981328;"EE";"Lrrc49";"Downregulated_yMB"
"Foxo45";1,36329510926043e-06;1,2354160290759;0,148;0,033;0,0278248531800053;"EE";"Foxo4";"Downregulated_yMB"
"Fmn16";1,36819979982138e-06;0,430556203566781;0,364;0,14;0,0279249579143543;"EE";"Fmn1";"Downregulated_yMB"
"Slc25a117";1,37138162246124e-06;0,634957355383218;0,42;0,173;0,0279898989144339;"EE";"Slc25a1";"Downregulated_yMB"
"Ankhd15";1,37328059420649e-06;0,47448559712578;0,341;0,126;0,0280286569277545;"EE";"Ankhd1";"Downregulated_yMB"
"Syn2";1,37980228532844e-06;0,443604176998966;0,341;0,125;0,0281617646435534;"EE";"Syn2";"Downregulated_yMB"
"Neurl47";1,38288434653972e-06;0,889007797836343;0,182;0,047;0,0282246695128757;"EE";"Neurl4";"Downregulated_yMB"
"Slc26a26";1,38656199505077e-06;1,10421443937334;0,466;0,226;0,0282997303189862;"EE";"Slc26a2";"Downregulated_yMB"
"Wars9";1,38838696695273e-06;1,33647789946633;0,205;0,058;0,0283369779955052;"EE";"Wars";"Downregulated_yMB"
"Hyal13";1,3896906348252e-06;3,48529657413377;0,08;0,009;0,0283635858567823;"EE";"Hyal1";"Downregulated_yMB"
"Puf608";1,39603417885702e-06;0,79502977984207;0,375;0,149;0,0284930575904717;"EE";"Puf60";"Downregulated_yMB"
"Cpq7";1,4228211782901e-06;0,668909308466038;0,273;0,089;0,0290397802489008;"EE";"Cpq";"Downregulated_yMB"
"Zfp9337";1,43495662926523e-06;1,95525961466511;0,102;0,016;0,0292874648033033;"EE";"Zfp933";"Downregulated_yMB"
"Arhgef29";1,43505115147515e-06;0,704298399881515;0,273;0,092;0,0292893940016079;"EE";"Arhgef2";"Downregulated_yMB"
"Inafm16";1,43893074701684e-06;1,34163933020803;0,216;0,064;0,0293685765466136;"EE";"Inafm1";"Downregulated_yMB"
"Mmp146";1,43893074701684e-06;1,11815167565755;0,216;0,064;0,0293685765466136;"EE";"Mmp14";"Downregulated_yMB"
"Phf236";1,44154156960709e-06;0,608641800480238;0,227;0,068;0,0294218634356806;"EE";"Phf23";"Downregulated_yMB"
"Ezh16";1,4608410993749e-06;0,866604462214249;0,216;0,064;0,0298157668382418;"EE";"Ezh1";"Downregulated_yMB"
"Tbc1d155";1,48275438584857e-06;0,63948448578059;0,295;0,104;0,0302630170151694;"EE";"Tbc1d15";"Downregulated_yMB"
"Lancl25";1,48567588646365e-06;1,98939796333418;0,102;0,016;0,0303226448427231;"EE";"Lancl2";"Downregulated_yMB"
"Cep2957";1,4888553232974e-06;1,20636667903666;0,182;0,047;0,0303875371484999;"EE";"Cep295";"Downregulated_yMB"
"Ogfr5";1,49019788802311e-06;0,375936728217248;0,239;0,073;0,0304149388945516;"EE";"Ogfr";"Downregulated_yMB"
"Mzt16";1,49372876981195e-06;0,767854985255298;0,307;0,11;0,0304870041918619;"EE";"Mzt1";"Downregulated_yMB"
"Sfr16";1,49611860872671e-06;0,609975475077277;0,489;0,22;0,0305357808041121;"EE";"Sfr1";"Downregulated_yMB"
"Ahsa26";1,49918275001623e-06;0,418460353362584;0,227;0,068;0,0305983199278312;"EE";"Ahsa2";"Downregulated_yMB"
"R3hdm47";1,50523910542161e-06;0,843518400852133;0,364;0,142;0,0307219301416552;"EE";"R3hdm4";"Downregulated_yMB"
"Cdc42bpg6";1,50583627219792e-06;0,837397142291581;0,182;0,047;0,0307341183155596;"EE";"Cdc42bpg";"Downregulated_yMB"
"Cd818";1,50661019350226e-06;1,05863581517059;0,636;0,386;0,030749914049381;"EE";"Cd81";"Downregulated_yMB"
"Bbc36";1,51035439695982e-06;1,28072389986485;0,227;0,07;0,03082633324195;"EE";"Bbc3";"Downregulated_yMB"
"Lrch37";1,51523935425117e-06;0,4980665861283;0,239;0,075;0,0309260352202664;"EE";"Lrch3";"Downregulated_yMB"
"Trim567";1,52195053935489e-06;0,399135640255191;0,295;0,102;0,0310630105082332;"EE";"Trim56";"Downregulated_yMB"
"Zzz37";1,52479999401844e-06;0,691907315470285;0,273;0,092;0,0311211678779164;"EE";"Zzz3";"Downregulated_yMB"
"Jade16";1,5281442807663e-06;0,321573644696625;0,341;0,129;0,0311894247704403;"EE";"Jade1";"Downregulated_yMB"
"Fam189a11";1,52867113122478e-06;2,51975932716922;0,08;0,009;0,0312001777882978;"EE";"Fam189a1";"Downregulated_yMB"
"Appbp26";1,53405841108129e-06;0,303746185877285;0,307;0,108;0,0313101321701691;"EE";"Appbp2";"Downregulated_yMB"
"E130309D14Rik1";1,53811645798546e-06;1,89956083321047;0,102;0,016;0,0313929569074832;"EE";"E130309D14Rik";"Downregulated_yMB"
"Ttc81";1,54491377274758e-06;2,76294028369608;0,08;0,009;0,031531690101778;"EE";"Ttc8";"Downregulated_yMB"
"Kank21";1,55150205923656e-06;1,39887015047341;0,102;0,016;0,0316661570290182;"EE";"Kank2";"Downregulated_yMB"
"Snrnp486";1,55204453553176e-06;0,172623333782789;0,261;0,084;0,0316772289702033;"EE";"Snrnp48";"Downregulated_yMB"
"Nemf6";1,55545741918279e-06;0,56509542025683;0,364;0,138;0,0317468859255207;"EE";"Nemf";"Downregulated_yMB"
"Mocs16";1,56500479527538e-06;0,92110326082308;0,17;0,042;0,0319417478715705;"EE";"Mocs1";"Downregulated_yMB"
"Pisd6";1,5704167642423e-06;0,492169436841118;0,318;0,114;0,0320522061581852;"EE";"Pisd";"Downregulated_yMB"
"Rnf257";1,57698675901349e-06;0,991966753749349;0,136;0,028;0,0321862997514653;"EE";"Rnf25";"Downregulated_yMB"
"Pitx18";1,57731359175987e-06;2,64942977006306;0,114;0,02;0,0321929704078189;"EE";"Pitx1";"Downregulated_yMB"
"Fancm2";1,57789822177918e-06;3,16104616986974;0,08;0,009;0,0322049027065131;"EE";"Fancm";"Downregulated_yMB"
"Ift464";1,5854699465486e-06;0,461269451223029;0,205;0,057;0,032359441609057;"EE";"Ift46";"Downregulated_yMB"
"Pigt4";1,59533282175043e-06;0,953015831176429;0,352;0,134;0,0325607428919263;"EE";"Pigt";"Downregulated_yMB"
"Pip5k1b7";1,59898210477406e-06;0,206636803107569;0,386;0,146;0,0326352247584386;"EE";"Pip5k1b";"Downregulated_yMB"
"Tbk18";1,6038897702039e-06;0,806508244632138;0,307;0,108;0,0327353902098616;"EE";"Tbk1";"Downregulated_yMB"
"Kank16";1,61605183938946e-06;0,94632932249576;0,125;0,024;0,032983618041939;"EE";"Kank1";"Downregulated_yMB"
"Sepsecs7";1,6208374108553e-06;0,489153650753723;0,182;0,047;0,0330812915555567;"EE";"Sepsecs";"Downregulated_yMB"
"Atxn108";1,62591221151728e-06;0,714157105409669;0,364;0,141;0,0331848682370677;"EE";"Atxn10";"Downregulated_yMB"
"Zbtb103";1,62804801776957e-06;1,66963628958711;0,125;0,024;0,0332284600426769;"EE";"Zbtb10";"Downregulated_yMB"
"Phf19";1,62896831522854e-06;2,17658048188387;0,159;0,038;0,0332472433138146;"EE";"Phf1";"Downregulated_yMB"
