"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"cluster";"Genes";"signal"
"Spon14";9,21797892957954e-13;0,497353523518704;0,163;0,087;1,88138949952718e-08;"Macrophages";"Spon1";"Downregulated_yMB"
"Snapc17";9,25244403499491e-13;0,41376768434833;0,106;0,047;1,88842382754246e-08;"Macrophages";"Snapc1";"Downregulated_yMB"
"Pisd8";9,42843978157167e-13;0,2467438773553;0,18;0,099;1,92434455941878e-08;"Macrophages";"Pisd";"Downregulated_yMB"
"Tmem55b6";9,45070509798137e-13;0,21934746555255;0,26;0,159;1,928888910498e-08;"Macrophages";"Tmem55b";"Downregulated_yMB"
"Glrx59";9,45451815077923e-13;0,255876534613577;0,193;0,109;1,92966715457404e-08;"Macrophages";"Glrx5";"Downregulated_yMB"
"Stab19";9,98180422161066e-13;0,315232511148192;0,369;0,249;2,03728624163074e-08;"Macrophages";"Stab1";"Downregulated_yMB"
"Fcho27";1,00133057381285e-12;0,252012082179606;0,28;0,174;2,04371570115203e-08;"Macrophages";"Fcho2";"Downregulated_yMB"
"Hltf7";1,00940688933428e-12;0,335120703266818;0,188;0,105;2,06019946113126e-08;"Macrophages";"Hltf";"Downregulated_yMB"
"Ubr49";1,02014989018155e-12;0,328676671445854;0,171;0,093;2,08212592586054e-08;"Macrophages";"Ubr4";"Downregulated_yMB"
"0610030E20Rik6";1,02306137271091e-12;0,902352628618752;0,123;0,058;2,08806826170296e-08;"Macrophages";"0610030E20Rik";"Downregulated_yMB"
"Kmt2a9";1,03658481656034e-12;0,510683759187849;0,229;0,138;2,11566961059966e-08;"Macrophages";"Kmt2a";"Downregulated_yMB"
"Tbc1d207";1,05838710966186e-12;0,327665062781084;0,168;0,09;2,16016809081985e-08;"Macrophages";"Tbc1d20";"Downregulated_yMB"
"Dtx3l7";1,05872957262523e-12;0,297728439848539;0,188;0,105;2,1608670577281e-08;"Macrophages";"Dtx3l";"Downregulated_yMB"
"Naf19";1,06005951942224e-12;0,652675154066388;0,112;0,051;2,1635814791408e-08;"Macrophages";"Naf1";"Downregulated_yMB"
"Ube2n5";1,0660367944357e-12;0,133494790885521;0,382;0,255;2,17578109744327e-08;"Macrophages";"Ube2n";"Downregulated_yMB"
"Skiv2l5";1,07718037281971e-12;0,77443662595542;0,138;0,07;2,19852514092504e-08;"Macrophages";"Skiv2l";"Downregulated_yMB"
"Defa2610";1,0910039724896e-12;1,37941400288111;0,039;0,007;2,22673910785127e-08;"Macrophages";"Defa26";"Downregulated_yMB"
"Mylip9";1,12614305493065e-12;0,296971042257667;0,132;0,065;2,29845797511346e-08;"Macrophages";"Mylip";"Downregulated_yMB"
"Fbxo346";1,1273225716886e-12;1,47615494148832;0,111;0,051;2,30086536881643e-08;"Macrophages";"Fbxo34";"Downregulated_yMB"
"Lbr7";1,1283485409101e-12;0,19392955937215;0,209;0,121;2,30295937199751e-08;"Macrophages";"Lbr";"Downregulated_yMB"
"Narf9";1,14173607850332e-12;0,70607684810937;0,085;0,033;2,33028333622527e-08;"Macrophages";"Narf";"Downregulated_yMB"
"Lrpprc8";1,14492332916016e-12;0,379558782428319;0,108;0,048;2,33678851481589e-08;"Macrophages";"Lrpprc";"Downregulated_yMB"
"Morf4l13";1,15609707572558e-12;0,147250382679691;0,618;0,447;2,3595941315559e-08;"Macrophages";"Morf4l1";"Downregulated_yMB"
"Anxa410";1,17424671818011e-12;0,277705105435042;0,21;0,122;2,3966375518056e-08;"Macrophages";"Anxa4";"Downregulated_yMB"
"Kctd108";1,19938037523864e-12;0,351195916218427;0,107;0,047;2,44793534586206e-08;"Macrophages";"Kctd10";"Downregulated_yMB"
"Smad76";1,22101571725329e-12;0,506376130678614;0,191;0,108;2,49209307891396e-08;"Macrophages";"Smad7";"Downregulated_yMB"
"Kdsr9";1,23896050159739e-12;0,893547657551567;0,081;0,031;2,52871838376026e-08;"Macrophages";"Kdsr";"Downregulated_yMB"
"Gpbp1l18";1,26448642948235e-12;0,37264937739473;0,207;0,121;2,58081680257348e-08;"Macrophages";"Gpbp1l1";"Downregulated_yMB"
"Fkbp56";1,28252971013172e-12;0,418382774796463;0,144;0,072;2,61764313837883e-08;"Macrophages";"Fkbp5";"Downregulated_yMB"
"Rfwd28";1,29084139080088e-12;0,553247547420177;0,177;0,098;2,6346072786246e-08;"Macrophages";"Rfwd2";"Downregulated_yMB"
"Nmt28";1,29459940001416e-12;0,837593008272187;0,105;0,046;2,64227737542891e-08;"Macrophages";"Nmt2";"Downregulated_yMB"
"Ppp2r47";1,30091603351928e-12;0,294547276082883;0,203;0,118;2,65516962441285e-08;"Macrophages";"Ppp2r4";"Downregulated_yMB"
"Gtpbp27";1,30712148001397e-12;0,386253145562149;0,152;0,079;2,66783494070851e-08;"Macrophages";"Gtpbp2";"Downregulated_yMB"
"Asap17";1,31434951806957e-12;0,492176655081217;0,117;0,054;2,68258736637999e-08;"Macrophages";"Asap1";"Downregulated_yMB"
"Immt7";1,33420863803576e-12;0,320041950038611;0,195;0,11;2,72311983023098e-08;"Macrophages";"Immt";"Downregulated_yMB"
"Polr2l8";1,35462351195442e-12;0,601321959012689;0,148;0,076;2,76478658789898e-08;"Macrophages";"Polr2l";"Downregulated_yMB"
"Arid5b10";1,36089667134525e-12;0,53862609341958;0,122;0,058;2,77759010621566e-08;"Macrophages";"Arid5b";"Downregulated_yMB"
"Nup1537";1,36648245247823e-12;0,271113072535891;0,177;0,098;2,78899068550807e-08;"Macrophages";"Nup153";"Downregulated_yMB"
"Srsf510";1,37511390454631e-12;0,156281982030515;0,589;0,433;2,80660747917902e-08;"Macrophages";"Srsf5";"Downregulated_yMB"
"Rsad17";1,38686358038087e-12;1,37091779385397;0,066;0,022;2,83058856755735e-08;"Macrophages";"Rsad1";"Downregulated_yMB"
"A930007I19Rik9";1,39918666047492e-12;0,813680892988819;0,13;0,064;2,85573997402931e-08;"Macrophages";"A930007I19Rik";"Downregulated_yMB"
"Cdc737";1,41783690882447e-12;0,312972558288859;0,148;0,075;2,89380513091075e-08;"Macrophages";"Cdc73";"Downregulated_yMB"
"Fkbp158";1,41936831341133e-12;0,309835109880654;0,195;0,112;2,89693072767252e-08;"Macrophages";"Fkbp15";"Downregulated_yMB"
"Parp149";1,44976030960022e-12;0,340283524124333;0,209;0,122;2,95896079189405e-08;"Macrophages";"Parp14";"Downregulated_yMB"
"Gm438489";1,46434424054741e-12;1,40109899377287;0,079;0,03;2,98872659495725e-08;"Macrophages";"Gm43848";"Downregulated_yMB"
"Mrpl546";1,46520931023757e-12;0,227348209727797;0,247;0,15;2,99049220219488e-08;"Macrophages";"Mrpl54";"Downregulated_yMB"
"Sf3b56";1,4907710691908e-12;0,10522024564704;0,318;0,204;3,04266375221843e-08;"Macrophages";"Sf3b5";"Downregulated_yMB"
"March27";1,50204649665881e-12;0,32856541945525;0,18;0,099;3,06567689968064e-08;"Macrophages";"March2";"Downregulated_yMB"
"Tmem577";1,50293191738767e-12;0,535892904088659;0,113;0,051;3,06748404338823e-08;"Macrophages";"Tmem57";"Downregulated_yMB"
"Syvn19";1,51300221817687e-12;0,243554529937968;0,134;0,067;3,08803752729899e-08;"Macrophages";"Syvn1";"Downregulated_yMB"
"Adcy79";1,5339695903018e-12;0,188217089403519;0,237;0,143;3,13083193380596e-08;"Macrophages";"Adcy7";"Downregulated_yMB"
"Agpat36";1,55667893782313e-12;0,325644994273047;0,205;0,118;3,177181712097e-08;"Macrophages";"Agpat3";"Downregulated_yMB"
"Psmc65";1,57253893373478e-12;0,100166749626682;0,225;0,133;3,20955196375269e-08;"Macrophages";"Psmc6";"Downregulated_yMB"
"Phgr19";1,61998483930994e-12;0,305425725696558;0,129;0,061;3,30638905703158e-08;"Macrophages";"Phgr1";"Downregulated_yMB"
"Kdm4a7";1,66769200797144e-12;0,566679341869952;0,122;0,058;3,40375938826972e-08;"Macrophages";"Kdm4a";"Downregulated_yMB"
"Dctn35";1,68915833135507e-12;0,127284546920749;0,264;0,164;3,4475721542957e-08;"Macrophages";"Dctn3";"Downregulated_yMB"
"Atp6v0b8";1,69822018898284e-12;0,185767429468161;0,56;0,407;3,46606740571398e-08;"Macrophages";"Atp6v0b";"Downregulated_yMB"
"Ppard8";1,72247116501475e-12;0,164044037724629;0,135;0,067;3,5155636477951e-08;"Macrophages";"Ppard";"Downregulated_yMB"
"Mpdu17";1,73119224777471e-12;0,604767014847629;0,171;0,094;3,53336337770818e-08;"Macrophages";"Mpdu1";"Downregulated_yMB"
"Lacc18";1,73508742092278e-12;0,189387171480395;0,366;0,242;3,5413134261034e-08;"Macrophages";"Lacc1";"Downregulated_yMB"
"Eea18";1,74758349456239e-12;0,175167576252977;0,209;0,121;3,56681791240183e-08;"Macrophages";"Eea1";"Downregulated_yMB"
"Aco19";1,76596895158887e-12;0,217665345451366;0,131;0,063;3,60434263019289e-08;"Macrophages";"Aco1";"Downregulated_yMB"
"Sept96";1,78964789581442e-12;0,208401193086282;0,205;0,119;3,65267135535723e-08;"Macrophages";"Sept9";"Downregulated_yMB"
"Sppl39";1,83971702848845e-12;0,493506916266338;0,159;0,085;3,75486245514492e-08;"Macrophages";"Sppl3";"Downregulated_yMB"
"Ei246";1,84712757190001e-12;0,762466158094275;0,132;0,065;3,76998737424793e-08;"Macrophages";"Ei24";"Downregulated_yMB"
"Ap3d14";1,84732087997913e-12;0,184389104476596;0,191;0,108;3,7703819160374e-08;"Macrophages";"Ap3d1";"Downregulated_yMB"
"Chkb7";1,848072993493e-12;0,507983008191479;0,138;0,07;3,77191697971921e-08;"Macrophages";"Chkb";"Downregulated_yMB"
"Ppp2r5a8";1,86945175529849e-12;0,183932512679062;0,282;0,178;3,81555103256422e-08;"Macrophages";"Ppp2r5a";"Downregulated_yMB"
"Eif68";1,87106759189064e-12;0,31465148490856;0,235;0,142;3,8188489550488e-08;"Macrophages";"Eif6";"Downregulated_yMB"
"Tmem170b9";1,88906327498984e-12;0,250624750539615;0,141;0,071;3,85557814425427e-08;"Macrophages";"Tmem170b";"Downregulated_yMB"
"Muc1310";1,90314709697734e-12;0,18598844488791;0,127;0,06;3,88432322493074e-08;"Macrophages";"Muc13";"Downregulated_yMB"
"Hgf1";1,9267194735584e-12;0,551362208569407;0,107;0,048;3,93243444553269e-08;"Macrophages";"Hgf";"Downregulated_yMB"
"Tmem1408";1,95270394693472e-12;0,56741580488052;0,138;0,069;3,98546875569377e-08;"Macrophages";"Tmem140";"Downregulated_yMB"
"Dgkz9";1,97121849180593e-12;0,713735687293568;0,178;0,099;4,02325694177591e-08;"Macrophages";"Dgkz";"Downregulated_yMB"
"Adprh8";1,98862905411581e-12;0,128419718527826;0,191;0,108;4,05879189945037e-08;"Macrophages";"Adprh";"Downregulated_yMB"
"Ubash3b8";1,98961130780097e-12;0,605789164189423;0,144;0,074;4,06079667922177e-08;"Macrophages";"Ubash3b";"Downregulated_yMB"
"Pgrmc17";1,99924125508597e-12;0,284738113243959;0,159;0,084;4,08045140163047e-08;"Macrophages";"Pgrmc1";"Downregulated_yMB"
"Mrps99";2,01465513875755e-12;0,547683603159961;0,128;0,063;4,11191113820415e-08;"Macrophages";"Mrps9";"Downregulated_yMB"
"Ccdc977";2,02479847386494e-12;0,125924729136525;0,138;0,069;4,13261368515834e-08;"Macrophages";"Ccdc97";"Downregulated_yMB"
"Pld38";2,11994587873587e-12;0,107992721072648;0,285;0,18;4,32680953849992e-08;"Macrophages";"Pld3";"Downregulated_yMB"
"Sod27";2,12323467403491e-12;0,146350606418933;0,317;0,205;4,33352196970526e-08;"Macrophages";"Sod2";"Downregulated_yMB"
"Ppp2r2d7";2,22046023989401e-12;0,187676410767052;0,153;0,08;4,53195934962368e-08;"Macrophages";"Ppp2r2d";"Downregulated_yMB"
"Usp479";2,22330454011781e-12;0,324578309010483;0,171;0,093;4,53776456638044e-08;"Macrophages";"Usp47";"Downregulated_yMB"
"Skp1a6";2,23427935013216e-12;0,158792404429006;0,265;0,165;4,56016415361973e-08;"Macrophages";"Skp1a";"Downregulated_yMB"
"Golgb19";2,29353258281757e-12;0,404016183186818;0,186;0,105;4,68110000153067e-08;"Macrophages";"Golgb1";"Downregulated_yMB"
"Arid27";2,32524782579567e-12;0,603682942119954;0,119;0,056;4,74583081244897e-08;"Macrophages";"Arid2";"Downregulated_yMB"
"Tmem38b8";2,35501126768461e-12;0,672734092085333;0,096;0,041;4,8065779973443e-08;"Macrophages";"Tmem38b";"Downregulated_yMB"
"Efcab1410";2,35965639614874e-12;0,209108693709147;0,178;0,098;4,81605870453958e-08;"Macrophages";"Efcab14";"Downregulated_yMB"
"Fem1b7";2,38204350936726e-12;0,351303202335987;0,126;0,061;4,86175080261859e-08;"Macrophages";"Fem1b";"Downregulated_yMB"
"Psen19";2,46480275738563e-12;0,228512886660463;0,165;0,089;5,03066242782407e-08;"Macrophages";"Psen1";"Downregulated_yMB"
"Zbtb120";2,47865400575219e-12;0,233246224643931;0,129;0,063;5,05893282574022e-08;"Macrophages";"Zbtb1";"Downregulated_yMB"
"Gtf2h58";2,5221534571722e-12;0,100691333723084;0,281;0,176;5,14771520608847e-08;"Macrophages";"Gtf2h5";"Downregulated_yMB"
"Impdh28";2,54571591957694e-12;0,35443776523396;0,211;0,124;5,19580619185653e-08;"Macrophages";"Impdh2";"Downregulated_yMB"
"Iscu7";2,58873162344637e-12;0,193025246123567;0,3;0,191;5,28360124345403e-08;"Macrophages";"Iscu";"Downregulated_yMB"
"Esrra8";2,58950428643385e-12;0,35591878181416;0,136;0,068;5,28517824861148e-08;"Macrophages";"Esrra";"Downregulated_yMB"
"Txndc119";2,68037264852726e-12;0,533850944142216;0,127;0,062;5,47064057564413e-08;"Macrophages";"Txndc11";"Downregulated_yMB"
"Osbpl88";2,73586996244107e-12;0,148787594419799;0,157;0,083;5,58391059334223e-08;"Macrophages";"Osbpl8";"Downregulated_yMB"
"Trio9";2,76501250210195e-12;0,646440528236755;0,142;0,074;5,64339051679009e-08;"Macrophages";"Trio";"Downregulated_yMB"
"Nbeal17";2,94793747453991e-12;0,185699166991336;0,186;0,105;6,01674038553596e-08;"Macrophages";"Nbeal1";"Downregulated_yMB"
"1810058I24Rik6";2,96316716592223e-12;0,243341771864953;0,252;0,156;6,04782418564727e-08;"Macrophages";"1810058I24Rik";"Downregulated_yMB"
"Taf138";2,97366928073814e-12;0,340005184072695;0,172;0,094;6,06925900198654e-08;"Macrophages";"Taf13";"Downregulated_yMB"
"Gaa9";2,97967620117359e-12;0,330449054111512;0,159;0,086;6,0815191265953e-08;"Macrophages";"Gaa";"Downregulated_yMB"
"Rtn11";2,99525638509807e-12;0,197337277895463;0,23;0,14;6,11331828198515e-08;"Macrophages";"Rtn1";"Downregulated_yMB"
"Rasa18";3,0136722040904e-12;0,518577729059066;0,141;0,072;6,15090496854851e-08;"Macrophages";"Rasa1";"Downregulated_yMB"
"Cfap439";3,0384475671334e-12;0,286886663288998;0,126;0,061;6,20147148451928e-08;"Macrophages";"Cfap43";"Downregulated_yMB"
"Rabl67";3,05790922943176e-12;0,668127116702816;0,151;0,08;6,24119273727022e-08;"Macrophages";"Rabl6";"Downregulated_yMB"
"Mgrn18";3,13704186153858e-12;0,161199756454079;0,181;0,101;6,40270243940024e-08;"Macrophages";"Mgrn1";"Downregulated_yMB"
"Nxf19";3,15110959561302e-12;0,120143995647645;0,267;0,168;6,43141468464617e-08;"Macrophages";"Nxf1";"Downregulated_yMB"
"Uhrf29";3,20972919992893e-12;0,316154571072652;0,18;0,1;6,55105729705494e-08;"Macrophages";"Uhrf2";"Downregulated_yMB"
"Baz2a9";3,21402740804698e-12;0,29556424760724;0,241;0,147;6,55982993982389e-08;"Macrophages";"Baz2a";"Downregulated_yMB"
"Arhgdia4";3,23519014749058e-12;0,127456389988047;0,578;0,414;6,60302309102828e-08;"Macrophages";"Arhgdia";"Downregulated_yMB"
"Nop586";3,24181605988401e-12;0,259933068460861;0,157;0,083;6,61654657822326e-08;"Macrophages";"Nop58";"Downregulated_yMB"
"Stx117";3,25543628144819e-12;1,18285536932871;0,066;0,022;6,64434545043577e-08;"Macrophages";"Stx11";"Downregulated_yMB"
"Cx3cr16";3,26417837419315e-12;0,164198692573471;0,432;0,301;6,66218806172822e-08;"Macrophages";"Cx3cr1";"Downregulated_yMB"
"Zfr8";3,34387377188384e-12;0,238572299755472;0,195;0,114;6,82484636841492e-08;"Macrophages";"Zfr";"Downregulated_yMB"
"Tmed39";3,35791424391065e-12;0,226851221585653;0,222;0,131;6,85350297182163e-08;"Macrophages";"Tmed3";"Downregulated_yMB"
"Ufm15";3,44119958249692e-12;0,26148395481399;0,226;0,136;7,02348834787621e-08;"Macrophages";"Ufm1";"Downregulated_yMB"
"Lncpint9";3,4691639506809e-12;1,07441437202524;0,115;0,055;7,08056362333972e-08;"Macrophages";"Lncpint";"Downregulated_yMB"
"Tmem2087";3,54295308388726e-12;0,451504666431045;0,156;0,083;7,2311672442139e-08;"Macrophages";"Tmem208";"Downregulated_yMB"
"Uqcrc27";3,55106952548501e-12;0,218079492979741;0,273;0,171;7,24773290151491e-08;"Macrophages";"Uqcrc2";"Downregulated_yMB"
"Acap28";3,60879767869684e-12;0,101070496496396;0,207;0,121;7,36555606222025e-08;"Macrophages";"Acap2";"Downregulated_yMB"
"Clec12a3";3,62391459472431e-12;1,00732513351025;0,092;0,039;7,39640968783232e-08;"Macrophages";"Clec12a";"Downregulated_yMB"
"Tmem2485";3,62621905670791e-12;0,100222846419188;0,159;0,085;7,40111309474083e-08;"Macrophages";"Tmem248";"Downregulated_yMB"
"Xdh9";3,63685698001734e-12;0,338879478658996;0,245;0,151;7,4228250962154e-08;"Macrophages";"Xdh";"Downregulated_yMB"
"Bod1l8";3,63721088547698e-12;0,173441643423228;0,207;0,12;7,42354741725852e-08;"Macrophages";"Bod1l";"Downregulated_yMB"
"Usp126";3,66925034189066e-12;0,147117814992018;0,256;0,159;7,48893994779883e-08;"Macrophages";"Usp12";"Downregulated_yMB"
"Rtf19";3,67391927348797e-12;0,164500686538892;0,214;0,126;7,49846923718894e-08;"Macrophages";"Rtf1";"Downregulated_yMB"
"Tspan3110";3,67541640151122e-12;0,153978554303601;0,209;0,123;7,5015248754844e-08;"Macrophages";"Tspan31";"Downregulated_yMB"
"Stard79";3,76085846990317e-12;0,564279710352553;0,118;0,056;7,67591213707237e-08;"Macrophages";"Stard7";"Downregulated_yMB"
"Orai19";3,79725178531369e-12;0,235501009401672;0,173;0,095;7,75019089382524e-08;"Macrophages";"Orai1";"Downregulated_yMB"
"Qrich15";3,83675833246362e-12;0,20055975490558;0,153;0,081;7,83082375655824e-08;"Macrophages";"Qrich1";"Downregulated_yMB"
"Ubqln210";3,84260207924666e-12;0,545046274821301;0,137;0,07;7,84275084374244e-08;"Macrophages";"Ubqln2";"Downregulated_yMB"
"Suv420h17";3,85635144338192e-12;0,230876991471732;0,177;0,099;7,8708132959425e-08;"Macrophages";"Suv420h1";"Downregulated_yMB"
"Scp27";3,86900659663158e-12;0,122814534205171;0,597;0,432;7,89664246372505e-08;"Macrophages";"Scp2";"Downregulated_yMB"
"Tob19";3,91700785713263e-12;0,407538290027616;0,094;0,04;7,99461303640771e-08;"Macrophages";"Tob1";"Downregulated_yMB"
"Gm152476";3,93540910852066e-12;1,66644097706333;0,034;0,005;8,03216999049066e-08;"Macrophages";"Gm15247";"Downregulated_yMB"
"Ptprs9";4,01068727815151e-12;0,412807295011842;0,111;0,051;8,18581273470724e-08;"Macrophages";"Ptprs";"Downregulated_yMB"
"Tspan810";4,07702258236882e-12;0,277599176358569;0,106;0,047;8,32120309061476e-08;"Macrophages";"Tspan8";"Downregulated_yMB"
"Smek17";4,10895678103383e-12;0,319755237842247;0,187;0,107;8,38638079009004e-08;"Macrophages";"Smek1";"Downregulated_yMB"
"Kctd207";4,140422716708e-12;0,12828187875715;0,139;0,071;8,45060276480103e-08;"Macrophages";"Kctd20";"Downregulated_yMB"
"Irak49";4,1888730948454e-12;0,351855562208185;0,149;0,079;8,54948998657945e-08;"Macrophages";"Irak4";"Downregulated_yMB"
"Zbtb430";4,37004965199584e-12;0,365374178064493;0,151;0,08;8,9192713397235e-08;"Macrophages";"Zbtb4";"Downregulated_yMB"
"Keap17";4,47817711212142e-12;0,323128375849281;0,121;0,059;9,13995948583983e-08;"Macrophages";"Keap1";"Downregulated_yMB"
"Svil7";4,49434986797020e-12;0,316896572446461;0,147;0,077;9,17296808052719e-08;"Macrophages";"Svil";"Downregulated_yMB"
"Foxn39";4,55781502976066e-12;0,20652408885456;0,195;0,112;9,30250047574151e-08;"Macrophages";"Foxn3";"Downregulated_yMB"
"Chd99";4,59260909899012e-12;0,367599958791591;0,197;0,115;9,37351517103883e-08;"Macrophages";"Chd9";"Downregulated_yMB"
"Stat27";4,60936600234168e-12;0,331640613111734;0,145;0,075;9,40771601077937e-08;"Macrophages";"Stat2";"Downregulated_yMB"
"Rnf1876";4,62014444862536e-12;0,179187176237425;0,239;0,146;9,42971481964436e-08;"Macrophages";"Rnf187";"Downregulated_yMB"
"Stk45";4,6251241741745e-12;0,174881745977276;0,206;0,121;9,43987843949015e-08;"Macrophages";"Stk4";"Downregulated_yMB"
"Arfgap28";4,66327488973961e-12;0,151241043283359;0,164;0,089;9,51774404995854e-08;"Macrophages";"Arfgap2";"Downregulated_yMB"
"Snw19";4,75936205975122e-12;0,376875111785728;0,221;0,133;9,71385796395223e-08;"Macrophages";"Snw1";"Downregulated_yMB"
"Nrp28";4,83298746169095e-12;0,501433292779841;0,122;0,06;9,86412740931123e-08;"Macrophages";"Nrp2";"Downregulated_yMB"
"Mospd27";4,8616740583094e-12;0,194742440995383;0,293;0,19;9,92267675300948e-08;"Macrophages";"Mospd2";"Downregulated_yMB"
"Rnd310";4,88309956830512e-12;0,410065903725101;0,155;0,083;9,96640621891074e-08;"Macrophages";"Rnd3";"Downregulated_yMB"
"Tnpo37";4,88808113225175e-12;0,235313292767664;0,193;0,112;9,97657359092582e-08;"Macrophages";"Tnpo3";"Downregulated_yMB"
"Akt27";5,10929293174238e-12;0,172549443135111;0,168;0,092;1,04280668736862e-07;"Macrophages";"Akt2";"Downregulated_yMB"
"Src8";5,15077547708439e-12;0,399627571200854;0,136;0,069;1,05127327487292e-07;"Macrophages";"Src";"Downregulated_yMB"
"Slc36a19";5,16360142123731e-12;0,578392211960819;0,142;0,073;1,05389105007453e-07;"Macrophages";"Slc36a1";"Downregulated_yMB"
"Ms4a4c5";5,20199363881405e-12;0,506612515207205;0,12;0,058;1,06172690168195e-07;"Macrophages";"Ms4a4c";"Downregulated_yMB"
"Tmcc17";5,27840402937331e-12;0,516509297812938;0,197;0,116;1,07732226239509e-07;"Macrophages";"Tmcc1";"Downregulated_yMB"
"Panx19";5,38120619626836e-12;0,13993738369894;0,173;0,096;1,09830418465837e-07;"Macrophages";"Panx1";"Downregulated_yMB"
"Helz8";5,38231463331945e-12;0,229761376094281;0,158;0,085;1,0985304166605e-07;"Macrophages";"Helz";"Downregulated_yMB"
"Kmt2d8";5,38888485887324e-12;0,281165874241082;0,19;0,109;1,09987139969603e-07;"Macrophages";"Kmt2d";"Downregulated_yMB"
"Ptpn76";5,39910921430288e-12;0,448691149701488;0,121;0,058;1,10195819063922e-07;"Macrophages";"Ptpn7";"Downregulated_yMB"
"Rnf1457";5,46939819641088e-12;0,413215305020988;0,154;0,083;1,11630417188746e-07;"Macrophages";"Rnf145";"Downregulated_yMB"
"Setd87";5,64445770246538e-12;0,289436588141891;0,123;0,06;1,15203381707318e-07;"Macrophages";"Setd8";"Downregulated_yMB"
"Cct35";5,8868291949704e-12;0,325192605377173;0,199;0,117;1,20150183869346e-07;"Macrophages";"Cct3";"Downregulated_yMB"
"Ube2r27";5,91794524282985e-12;0,101323675872936;0,266;0,167;1,20785262406157e-07;"Macrophages";"Ube2r2";"Downregulated_yMB"
"Zyx5";5,98734893874072e-12;0,168009969122366;0,211;0,126;1,22201791839698e-07;"Macrophages";"Zyx";"Downregulated_yMB"
"Psmd68";6,02692430407114e-12;0,219029853130341;0,187;0,106;1,23009525046092e-07;"Macrophages";"Psmd6";"Downregulated_yMB"
